Zip,Payment_Sum,Payment_Count,Payment_Mean,Year
80542,57.52,1,57.52,2013
80544,27.97,2,13.98,2013
80549,119.71,7,17.1,2013
80550,11375.32,80,142.19,2013
80552,42.13,1,42.13,2013
80558,136.23,2,68.11,2013
80572,124.99,5,25.0,2013
80573,13.29,1,13.29,2013
80601,15469.47,248,62.38,2013
80602,4788.47,56,85.51,2013
80603,12.63,1,12.63,2013
80610,60.73,5,12.15,2013
80615,212.91,7,30.42,2013
80620,64.04,5,12.81,2013
80621,1005.03,40,25.13,2013
80631,51462.24,486,105.89,2013
80634,47126.88,427,110.37,2013
80643,30.55,2,15.28,2013
80660,85.45,1,85.45,2013
80701,1168.68,64,18.26,2013
80720,34.9,2,17.45,2013
80723,146.48,4,36.62,2013
80734,49.49,2,24.74,2013
80737,98.41,6,16.4,2013
80751,1664.84,75,22.2,2013
80758,393.76,30,13.13,2013
80759,592.0,14,42.29,2013
80773,14.5,1,14.5,2013
80802,34.59,2,17.3,2013
80807,31.3,2,15.65,2013
80810,110.88,11,10.08,2013
80814,11.01,1,11.01,2013
80817,652.76,38,17.18,2013
80822,17.78,1,17.78,2013
80829,48.0,3,16.0,2013
80831,496.8,18,27.6,2013
80840,12253.6,112,109.41,2013
80841,257.18,3,85.73,2013
80851,64.4,1,64.4,2013
80862,33.27,1,33.27,2013
80863,20678.78,151,136.95,2013
80866,80.51,7,11.5,2013
80872,99.0,1,99.0,2013
80901,81.91,1,81.91,2013
80902,10.92,1,10.92,2013
80903,24616.51,199,123.7,2013
80904,6986.35,51,136.99,2013
80905,4205.96,39,107.85,2013
80906,37377.51,293,127.57,2013
80907,368565.12,1731,212.92,2013
80908,319.46,20,15.97,2013
80909,260011.53,842,308.8,2013
80910,60852.36,676,90.02,2013
80911,136.47,5,27.29,2013
80913,49902.4,131,380.93,2013
80914,518.07,9,57.56,2013
80915,229.78,11,20.89,2013
80916,1111.61,2,555.81,2013
80917,3805.38,87,43.74,2013
80918,29432.94,332,88.65,2013
80919,13272.44,180,73.74,2013
80920,1090352.94,1024,1064.8,2013
80921,3984.83,27,147.59,2013
80922,1727.23,61,28.32,2013
80923,66530.9,277,240.18,2013
80924,3061.95,25,122.48,2013
80926,10.46,1,10.46,2013
80933,17.91,1,17.91,2013
80941,152.77,2,76.38,2013
80962,231.0,2,115.5,2013
80963,34.48,3,11.49,2013
81001,60295.88,129,467.41,2013
81002,14.51,1,14.51,2013
81003,91780.25,570,161.02,2013
81004,17839.79,438,40.73,2013
81005,6471.34,58,111.57,2013
81007,84.8,8,10.6,2013
81008,11297.95,376,30.05,2013
81019,11.33,1,11.33,2013
8103,133.44,2,66.72,2013
81031,1353.35,17,79.61,2013
81041,84.56,2,42.28,2013
81050,571.91,26,22.0,2013
81052,118.71,7,16.96,2013
81055,14.25,1,14.25,2013
81061,72.28,2,36.14,2013
81063,23.79,2,11.9,2013
81067,504.15,10,50.42,2013
81073,37.71,3,12.57,2013
81082,192.55,17,11.33,2013
81089,132.17,5,26.43,2013
81101,43625.92,102,427.71,2013
81132,159.84,5,31.97,2013
81137,166.46,5,33.29,2013
81144,369.49,5,73.9,2013
81147,554.92,23,24.13,2013
81201,11521.17,21,548.63,2013
81211,147.29,11,13.39,2013
81212,2432.56,44,55.29,2013
81224,29.7,1,29.7,2013
81226,199.53,5,39.91,2013
81230,560.62,8,70.08,2013
81252,48.09,3,16.03,2013
81301,170975.38,354,482.98,2013
81302,23.79,2,11.9,2013
81303,1293.36,56,23.1,2013
81321,2712.45,36,75.35,2013
81323,49.69,4,12.42,2013
81324,13.68,1,13.68,2013
81401,15636.46,143,109.35,2013
81403,20.71,1,20.71,2013
81413,1092.1,8,136.51,2013
81416,2860.68,146,19.59,2013
81419,87.17,4,21.79,2013
81425,14.8,1,14.8,2013
81427,29.99,2,15.0,2013
81428,69.0,1,69.0,2013
81432,311.74,9,34.64,2013
81435,75.0,1,75.0,2013
81501,46939.15,578,81.21,2013
81502,1899.75,12,158.31,2013
81503,10.23,1,10.23,2013
81505,13799.61,122,113.11,2013
81506,11065.17,177,62.52,2013
81507,501.67,32,15.68,2013
81520,226.59,3,75.53,2013
81521,8535.74,94,90.81,2013
81526,45.22,1,45.22,2013
81527,14.25,1,14.25,2013
81601,85192.43,238,357.95,2013
81611,23258.07,80,290.73,2013
81620,8683.15,17,510.77,2013
81621,2926.69,53,55.22,2013
81623,441.15,8,55.14,2013
81625,407.37,15,27.16,2013
81626,15.33,1,15.33,2013
81631,93.87,5,18.77,2013
81632,6368.07,46,138.44,2013
81637,27.74,2,13.87,2013
81647,194.93,6,32.49,2013
81650,1559.68,63,24.76,2013
81652,51.72,4,12.93,2013
81657,968821.3,205,4725.96,2013
82001,36134.14,379,95.34,2013
82002,11.32,1,11.32,2013
82003,211.34,22,9.61,2013
82005,2409.39,9,267.71,2013
82007,2638.74,7,376.96,2013
82009,84323.87,233,361.91,2013
82031,408.04,2,204.02,2013
82059,279.55,3,93.18,2013
82070,8697.74,62,140.29,2013
82072,1216.22,43,28.28,2013
82101,11.8,1,11.8,2013
82102,17.04,1,17.04,2013
82103,13.21,1,13.21,2013
82151,10.35,1,10.35,2013
82201,397.21,16,24.83,2013
82231,35.49,1,35.49,2013
82240,184.38,7,26.34,2013
82251,29.14,2,14.57,2013
82301,534.09,15,35.61,2013
82322,206.14,1,206.14,2013
82345,31.96,2,15.98,2013
82359,15.82,1,15.82,2013
82401,373.89,13,28.76,2013
82410,45.37,3,15.12,2013
82414,10508.41,83,126.61,2013
82431,40.04,3,13.35,2013
82435,7382.07,10,738.21,2013
82442,2103.53,3,701.18,2013
82443,420.45,2,210.22,2013
82501,516.1,31,16.65,2013
82520,4872.63,13,374.82,2013
82601,41421.24,378,109.58,2013
82602,42.58,4,10.64,2013
82604,32.54,3,10.85,2013
82609,12280.46,298,41.21,2013
82633,5394.43,32,168.58,2013
82636,32.83,2,16.42,2013
82701,66.96,5,13.39,2013
82716,16717.59,222,75.3,2013
82717,14.58,1,14.58,2013
82718,656.93,40,16.42,2013
82729,55.44,1,55.44,2013
82801,10655.95,104,102.46,2013
82834,184.68,6,30.78,2013
82901,7253.95,107,67.79,2013
82902,15.46,1,15.46,2013
82930,5677.42,112,50.69,2013
82935,139.76,5,27.95,2013
82937,23.66,2,11.83,2013
82941,1496.96,3,498.99,2013
83001,2830.12,50,56.6,2013
83002,3146.39,16,196.65,2013
83014,222.67,10,22.27,2013
83101,205.73,9,22.86,2013
83110,22392.09,31,722.33,2013
83113,22.66,2,11.33,2013
83127,200.0,1,200.0,2013
83128,1495.62,11,135.97,2013
83189,12.5,1,12.5,2013
83201,185780.16,748,248.37,2013
83202,270.34,9,30.04,2013
83204,2808.12,16,175.51,2013
83205,52.31,4,13.08,2013
83209,293.94,22,13.36,2013
83211,124.0,5,24.8,2013
83221,5259.19,219,24.01,2013
83236,80.26,6,13.38,2013
83245,16.97,1,16.97,2013
83252,47.4,4,11.85,2013
83254,203.42,7,29.06,2013
83263,1045.11,36,29.03,2013
83274,2196.16,23,95.49,2013
83276,346.12,26,13.31,2013
83301,78928.87,678,116.41,2013
83303,693.57,31,22.37,2013
83316,29.95,1,29.95,2013
83318,2537.7,124,20.47,2013
83330,307.22,9,34.14,2013
83333,5697.87,37,154.0,2013
83338,335.52,11,30.5,2013
83340,11301.33,52,217.33,2013
83341,117.89,9,13.1,2013
83350,574.72,23,24.99,2013
83352,23.82,2,11.91,2013
83401,2194.53,94,23.35,2013
83402,100498.05,81,1240.72,2013
83403,36.28,3,12.09,2013
83404,119420.31,1244,96.0,2013
83406,20257.83,71,285.32,2013
83414,33.02,2,16.51,2013
83422,62.3,4,15.58,2013
83440,8131.75,222,36.63,2013
83442,1789.53,80,22.37,2013
83445,11.96,1,11.96,2013
83455,44.5,3,14.83,2013
83460,13.44,1,13.44,2013
83467,1642.51,10,164.25,2013
83501,10250.54,318,32.23,2013
83522,103.67,1,103.67,2013
83530,12.77,1,12.77,2013
83536,10.0,1,10.0,2013
83544,81.13,5,16.23,2013
83604,453.95,2,226.98,2013
83605,10646.78,248,42.93,2013
83607,100.0,6,16.67,2013
83611,30.87,2,15.44,2013
83612,40.04,1,40.04,2013
83616,19535.43,138,141.56,2013
83617,1469.34,75,19.59,2013
83619,1244.42,74,16.82,2013
83623,20.19,2,10.09,2013
83628,53.5,4,13.38,2013
83634,3415.19,16,213.45,2013
83638,139.48,7,19.93,2013
83641,12.6,1,12.6,2013
83642,126778.68,1383,91.67,2013
83644,15854.83,32,495.46,2013
83646,1789.48,62,28.86,2013
83647,3123.46,39,80.09,2013
83648,212.97,10,21.3,2013
83651,1169.91,31,37.74,2013
83655,27.38,2,13.69,2013
83660,15.31,1,15.31,2013
83661,607.68,20,30.38,2013
83669,62.02,3,20.67,2013
83672,274.34,18,15.24,2013
83676,14.89,1,14.89,2013
83686,21931.33,370,59.27,2013
83687,49905.9,237,210.57,2013
83701,205.1,8,25.64,2013
83702,195850.72,950,206.16,2013
83703,4819.81,75,64.26,2013
83704,102817.7,1007,102.1,2013
83705,558.23,13,42.94,2013
83706,318029.07,679,468.38,2013
83707,750.45,4,187.61,2013
83708,727.67,1,727.67,2013
83709,3777.98,101,37.41,2013
83712,110077.45,497,221.48,2013
83713,8376.97,172,48.7,2013
83714,1029.72,3,343.24,2013
83716,571.09,21,27.19,2013
83719,71.07,4,17.77,2013
83801,10.47,1,10.47,2013
83805,306.53,17,18.03,2013
83814,136916.62,1052,130.15,2013
83815,1562.51,58,26.94,2013
83816,166.12,2,83.06,2013
83833,24.16,2,12.08,2013
83835,7091.14,101,70.21,2013
83837,565.18,38,14.87,2013
83843,2461.68,100,24.62,2013
83849,107.88,7,15.41,2013
83850,313.47,17,18.44,2013
83851,61.71,2,30.86,2013
83852,435.36,17,25.61,2013
83854,22113.55,285,77.59,2013
83856,205.5,3,68.5,2013
83858,114.23,8,14.28,2013
83861,2731.65,25,109.27,2013
83864,6424.86,89,72.19,2013
83867,105.1,9,11.68,2013
83877,13.58,1,13.58,2013
83886,67.84,5,13.57,2013
83893,29.61,2,14.8,2013
84003,37579.7,539,69.72,2013
84004,516.75,36,14.35,2013
84005,804.67,7,114.95,2013
84006,11.75,1,11.75,2013
84010,130006.48,941,138.16,2013
84011,139.03,5,27.81,2013
84014,538.41,6,89.74,2013
84015,5929.54,166,35.72,2013
84016,69.99,2,35.0,2013
84017,147.34,5,29.47,2013
84020,52475.1,418,125.54,2013
84021,146.34,1,146.34,2013
84022,44648.72,15,2976.58,2013
84025,1491.22,17,87.72,2013
84026,12.49,1,12.49,2013
84028,9.32,2,4.66,2013
84029,393.36,11,35.76,2013
84032,7608.0,50,152.16,2013
84037,1115.92,71,15.72,2013
84040,452.93,44,10.29,2013
84041,96976.3,1831,52.96,2013
84042,1592.89,101,15.77,2013
84043,47216.53,290,162.82,2013
84044,1297.01,60,21.62,2013
84045,414.33,24,17.26,2013
84047,167433.58,476,351.75,2013
84050,56.26,4,14.07,2013
84054,1583.41,15,105.56,2013
84055,39.59,4,9.9,2013
84056,12593.62,53,237.62,2013
84057,20488.74,423,48.44,2013
84058,12997.21,98,132.62,2013
84060,776793.45,57,13627.96,2013
84062,15255.81,258,59.13,2013
84064,2684.48,6,447.41,2013
84065,4964.67,115,43.17,2013
84066,1648.55,52,31.7,2013
84067,4037.31,111,36.37,2013
84070,9467.67,348,27.21,2013
84071,22.3,2,11.15,2013
84074,10336.32,271,38.14,2013
84075,2727.59,155,17.6,2013
84078,1946.37,102,19.08,2013
84084,9544.59,161,59.28,2013
84088,331898.95,1021,325.07,2013
84089,1500.0,1,1500.0,2013
84090,133.19,7,19.03,2013
84092,2425.59,31,78.24,2013
84093,10984.39,63,174.36,2013
84094,74268.97,488,152.19,2013
84095,23213.1,196,118.43,2013
84096,3498.17,64,54.66,2013
84097,1407.92,51,27.61,2013
84098,2940.1,70,42.0,2013
84101,88827.95,325,273.32,2013
84102,231943.73,746,310.92,2013
84103,151743.91,469,323.55,2013
84104,176.88,8,22.11,2013
84105,36348.06,95,382.61,2013
84106,36628.48,193,189.78,2013
84107,2630211.4,2047,1284.91,2013
84108,1464527.95,454,3225.83,2013
84109,10628.15,267,39.81,2013
84111,12678.35,104,121.91,2013
84112,97768.29,142,688.51,2013
84113,179802.9,251,716.35,2013
84114,1860.1,6,310.02,2013
84115,5906.78,27,218.77,2013
84116,2562.44,8,320.3,2013
84117,19214.9,437,43.97,2013
84118,666.69,20,33.33,2013
84119,7573.61,47,161.14,2013
84120,67580.19,573,117.94,2013
84121,25429.52,325,78.24,2013
84123,16527.01,290,56.99,2013
84124,1010830.72,1644,614.86,2013
84125,28.65,1,28.65,2013
84127,30547.1,145,210.67,2013
84128,41.56,3,13.85,2013
84129,7244.51,53,136.69,2013
84130,311.91,7,44.56,2013
84132,1392187.16,1594,873.39,2013
84141,20783.44,21,989.69,2013
84143,109708.95,355,309.04,2013
84148,1577.98,33,47.82,2013
84151,6.58,2,3.29,2013
84157,7767.31,63,123.29,2013
84158,46452.05,75,619.36,2013
84302,9086.24,317,28.66,2013
84312,927.67,15,61.84,2013
84317,336.06,19,17.69,2013
84320,10.76,1,10.76,2013
84321,1635.51,43,38.04,2013
84322,26.19,2,13.1,2013
84332,1174.04,63,18.64,2013
84333,81.09,2,40.54,2013
84335,188.75,8,23.59,2013
84337,118.45,7,16.92,2013
84339,25.22,2,12.61,2013
84341,87122.89,466,186.96,2013
84401,1018.52,23,44.28,2013
84403,200294.91,1178,170.03,2013
84404,3209.12,170,18.88,2013
84405,50522.48,927,54.5,2013
84409,5166.21,7,738.03,2013
84414,1157.89,37,31.29,2013
84415,14.4,5,2.88,2013
84501,3732.98,103,36.24,2013
84511,10.26,1,10.26,2013
84513,65.96,9,7.33,2013
84523,40.39,3,13.46,2013
84532,551.98,30,18.4,2013
84535,13.84,1,13.84,2013
84565,7.79,1,7.79,2013
84601,3444.93,92,37.44,2013
84602,327.93,21,15.62,2013
84603,22.89,2,11.44,2013
84604,320134.7,2498,128.16,2013
84606,859.05,49,17.53,2013
84624,579.22,10,57.92,2013
84627,52.96,4,13.24,2013
84632,51.7,4,12.92,2013
84634,371.32,19,19.54,2013
84642,42.66,1,42.66,2013
84647,82.11,4,20.53,2013
84648,1745.5,45,38.79,2013
84651,30054.16,347,86.61,2013
84653,252.41,3,84.14,2013
84654,12.09,1,12.09,2013
84655,191.61,6,31.94,2013
84660,4347.4,125,34.78,2013
84663,2472.41,40,61.81,2013
84664,13.26,1,13.26,2013
84701,6872.27,88,78.09,2013
84713,10.02,1,10.02,2013
84720,274.35,17,16.14,2013
84721,1120.95,50,22.42,2013
84723,38.47,3,12.82,2013
84724,176.64,1,176.64,2013
84737,889.95,28,31.78,2013
84738,2678.07,12,223.17,2013
84741,1000.66,3,333.55,2013
84757,30.0,1,30.0,2013
84759,10.04,1,10.04,2013
84761,41.03,3,13.68,2013
84765,5266.42,9,585.16,2013
84770,16769.81,504,33.27,2013
84774,14.25,1,14.25,2013
84780,297.05,7,42.44,2013
84783,63.96,2,31.98,2013
84790,98112.96,940,104.38,2013
85001,10.35,1,10.35,2013
85003,10414.65,76,137.03,2013
85004,283297.03,972,291.46,2013
85005,169.75,1,169.75,2013
85006,523552.54,3358,155.91,2013
85007,857.65,32,26.8,2013
85008,108991.21,721,151.17,2013
85009,735.79,27,27.25,2013
85010,10.11,1,10.11,2013
85011,200.09,29,6.9,2013
85012,219726.88,1030,213.33,2013
85013,3481339.92,2863,1215.98,2013
85014,128512.54,440,292.07,2013
85015,134475.49,1065,126.27,2013
85016,573643.81,1443,397.54,2013
85017,601.64,24,25.07,2013
85018,452264.4,2017,224.23,2013
85019,2558.73,25,102.35,2013
85020,220066.69,1398,157.42,2013
85021,42698.8,627,68.1,2013
85022,9550.89,147,64.97,2013
85023,328410.38,306,1073.24,2013
85024,1854.91,35,53.0,2013
85027,108303.56,1153,93.93,2013
85028,86140.78,729,118.16,2013
85029,16445.56,162,101.52,2013
85031,7396.21,179,41.32,2013
85032,583855.91,2944,198.32,2013
85033,1635.53,90,18.17,2013
85034,975.79,32,30.49,2013
85035,393.39,13,30.26,2013
85037,139910.77,916,152.74,2013
85038,393.27,17,23.13,2013
85040,4788.16,11,435.29,2013
85041,125.54,3,41.85,2013
85042,4555.05,87,52.36,2013
85043,280.69,4,70.17,2013
85044,16472.88,252,65.37,2013
85045,16.41,1,16.41,2013
85046,14.52,1,14.52,2013
85048,71330.95,570,125.14,2013
85050,50064.85,403,124.23,2013
85051,8264.67,166,49.79,2013
85053,34783.15,278,125.12,2013
85054,374288.26,504,742.64,2013
85060,37.65,2,18.82,2013
85061,43.72,2,21.86,2013
85063,10.56,1,10.56,2013
85064,4827.51,14,344.82,2013
85067,11.34,1,11.34,2013
85068,405.47,24,16.89,2013
85069,520.12,13,40.01,2013
85070,187.18,15,12.48,2013
85071,20.55,1,20.55,2013
85072,2821.7,31,91.02,2013
85078,8443.54,4,2110.88,2013
85080,91.83,5,18.37,2013
85082,2401.02,17,141.24,2013
85083,67.45,4,16.86,2013
85085,4038.78,46,87.8,2013
85086,2144.76,55,39.0,2013
85087,93.55,2,46.78,2013
85112,260.4,7,37.2,2013
85118,85.21,6,14.2,2013
85119,892.22,6,148.7,2013
85120,2184.96,66,33.11,2013
85122,45741.99,366,124.98,2013
85128,138.83,4,34.71,2013
85130,21.98,3,7.33,2013
85131,10.44,1,10.44,2013
85132,385.15,13,29.63,2013
85138,12.32,1,12.32,2013
85139,349.93,16,21.87,2013
85140,1012.64,24,42.19,2013
85142,5907.32,87,67.9,2013
85143,64.84,5,12.97,2013
85147,19957.07,61,327.17,2013
85194,264.13,2,132.06,2013
85201,74770.26,442,169.16,2013
85202,209906.24,811,258.82,2013
85203,9913.14,383,25.88,2013
85204,34056.79,631,53.97,2013
85205,15904.81,264,60.25,2013
85206,450091.18,2242,200.75,2013
85207,14365.71,135,106.41,2013
85208,1439.33,61,23.6,2013
85209,36346.03,350,103.85,2013
85210,15829.84,309,51.23,2013
85212,12260.69,223,54.98,2013
85213,2845.32,124,22.95,2013
85215,1838.5,32,57.45,2013
85218,315.11,9,35.01,2013
85219,286.08,4,71.52,2013
85220,264.66,10,26.47,2013
85222,6072.17,114,53.26,2013
85224,195229.8,2399,81.38,2013
85225,17979.17,216,83.24,2013
85226,48537.02,379,128.07,2013
85228,206.44,5,41.29,2013
85232,203.01,8,25.38,2013
85233,7280.13,262,27.79,2013
85234,198673.62,1300,152.83,2013
85235,12.77,1,12.77,2013
85236,638.8,5,127.76,2013
85237,22.5,1,22.5,2013
85239,45.92,1,45.92,2013
85241,2039.73,11,185.43,2013
85242,479.94,36,13.33,2013
85243,129.77,5,25.95,2013
85244,24.29,2,12.14,2013
85246,10862.98,131,82.92,2013
85247,451.0,11,41.0,2013
85248,21321.33,287,74.29,2013
85249,3460.51,72,48.06,2013
85250,2470.57,103,23.99,2013
85251,672585.4,2012,334.29,2013
85252,151.74,11,13.79,2013
85253,184902.65,445,415.51,2013
85254,178356.3,1080,165.14,2013
85255,157479.15,916,171.92,2013
85256,658.17,8,82.27,2013
85257,64268.24,86,747.31,2013
85258,633137.06,3164,200.11,2013
85259,496138.78,845,587.15,2013
85260,271092.65,1493,181.58,2013
85261,7413.56,7,1059.08,2013
85262,4444.43,57,77.97,2013
85264,159.76,2,79.88,2013
85266,1471.0,45,32.69,2013
85267,221.7,5,44.34,2013
85268,14257.63,350,40.74,2013
85271,406.3,14,29.02,2013
85272,117.01,1,117.01,2013
85274,125.14,4,31.28,2013
85277,215.93,7,30.85,2013
85280,105.08,2,52.54,2013
85281,28099.85,140,200.71,2013
85282,36825.84,598,61.58,2013
85283,17336.06,523,33.15,2013
85284,53557.05,186,287.94,2013
85285,36.44,3,12.15,2013
85286,8853.77,180,49.19,2013
85287,14.99,1,14.99,2013
85295,43192.76,507,85.19,2013
85296,19451.4,237,82.07,2013
85297,206502.18,722,286.01,2013
85298,1146.99,40,28.67,2013
85301,1899.34,61,31.14,2013
85302,2514.19,120,20.95,2013
85303,50.83,2,25.42,2013
85304,50573.1,694,72.87,2013
85305,349.51,6,58.25,2013
85306,190478.54,1904,100.04,2013
85308,103934.56,1476,70.42,2013
85309,864.47,20,43.22,2013
85310,543.45,36,15.1,2013
85318,33.56,2,16.78,2013
85321,35.23,1,35.23,2013
85323,3071.79,56,54.85,2013
85324,22.5,1,22.5,2013
85326,996.66,46,21.67,2013
85329,34.66,4,8.66,2013
85331,5618.65,52,108.05,2013
85337,95.74,1,95.74,2013
85338,28882.2,147,196.48,2013
85339,82.5,4,20.62,2013
85340,83952.35,221,379.87,2013
85342,26.5,2,13.25,2013
85344,1678.84,25,67.15,2013
85345,1320.95,43,30.72,2013
85348,0.65,1,0.65,2013
85349,756.92,10,75.69,2013
85350,48.1,2,24.05,2013
85351,111367.84,1283,86.8,2013
85353,290.28,7,41.47,2013
85355,40.53,3,13.51,2013
85358,4000.0,2,2000.0,2013
85361,113.26,2,56.63,2013
85363,234.04,40,5.85,2013
85364,70352.46,995,70.71,2013
85365,1279.24,34,37.62,2013
85366,581.53,33,17.62,2013
85367,731.14,15,48.74,2013
85372,148.27,27,5.49,2013
85373,132.32,3,44.11,2013
85374,19166.43,893,21.46,2013
85375,247911.75,746,332.32,2013
85377,32754.1,41,798.88,2013
85378,602.19,23,26.18,2013
85379,226.0,33,6.85,2013
85381,343228.45,2735,125.49,2013
85382,25695.88,266,96.6,2013
85383,9244.01,42,220.1,2013
85387,4708.93,19,247.84,2013
85388,448.58,4,112.14,2013
85390,1843.19,47,39.22,2013
85392,116108.9,690,168.27,2013
85395,24591.34,603,40.78,2013
85396,242.2,8,30.28,2013
85402,262.84,4,65.71,2013
85403,926.64,8,115.83,2013
85406,75.71,2,37.86,2013
85501,52436.53,84,624.24,2013
85502,57.65,4,14.41,2013
85532,13.51,1,13.51,2013
85533,86.4,1,86.4,2013
85540,224.0,3,74.67,2013
85541,2222.36,79,28.13,2013
85546,1434.07,47,30.51,2013
85582,12.28,1,12.28,2013
85602,489.49,35,13.99,2013
85603,1258.94,20,62.95,2013
85607,862.64,29,29.75,2013
85610,200.0,2,100.0,2013
85613,117.94,3,39.31,2013
85614,6041.1,176,34.32,2013
85615,1096.35,10,109.64,2013
85621,1162.15,29,40.07,2013
85622,66.92,4,16.73,2013
85623,90.0,1,90.0,2013
85629,9475.36,43,220.36,2013
85630,15.97,1,15.97,2013
85631,24.28,1,24.28,2013
85634,110.58,2,55.29,2013
85635,10185.96,294,34.65,2013
85636,99.61,3,33.2,2013
85637,1614.25,2,807.12,2013
85641,255.31,8,31.91,2013
85643,2256.02,25,90.24,2013
85650,461.62,16,28.85,2013
85653,316.61,11,28.78,2013
85658,26145.08,16,1634.07,2013
85664,15.6,1,15.6,2013
85701,659.8,25,26.39,2013
85704,250881.6,1523,164.73,2013
85705,8008.62,104,77.01,2013
85706,17394.6,27,644.24,2013
85707,853.03,27,31.59,2013
85710,94465.75,1147,82.36,2013
85711,78687.04,923,85.25,2013
85712,399736.62,3195,125.11,2013
85713,76254.47,466,163.64,2013
85714,4876.83,58,84.08,2013
85715,80834.55,1043,77.5,2013
85716,29087.53,214,135.92,2013
85717,30.63,2,15.32,2013
85718,298597.88,1086,274.95,2013
85719,24633.72,204,120.75,2013
85721,1902.89,7,271.84,2013
85722,69950.23,81,863.58,2013
85723,200381.11,279,718.21,2013
85724,929176.79,2004,463.66,2013
85725,235.52,8,29.44,2013
85728,170.41,9,18.93,2013
85730,1349.27,13,103.79,2013
85733,180.41,11,16.4,2013
85737,4314.82,126,34.24,2013
85739,3887.99,66,58.91,2013
85740,18.51,3,6.17,2013
85741,385412.24,1557,247.54,2013
85742,870.63,34,25.61,2013
85743,1146.16,42,27.29,2013
85745,69735.76,597,116.81,2013
85746,2204.33,96,22.96,2013
85747,1895.83,33,57.45,2013
85748,548.8,52,10.55,2013
85749,8174.33,59,138.55,2013
85750,2101.39,64,32.83,2013
85751,234.81,8,29.35,2013
85754,97.99,1,97.99,2013
85755,14625.99,274,53.38,2013
85756,73878.84,111,665.58,2013
85765,54.3,2,27.15,2013
85775,11.11,1,11.11,2013
